cosine_similarity,very_high_similarity,high_similarity,split_pair,class_name,path_a,path_b,leaf_id_a,leaf_id_b,involves_unmapped_leaf
0.9658615589141846,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\d5c08505-2c0b-4a98-b9c2-2db14680823b___UF.GRC_YLCV_Lab 08456.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\9dbb9935-25fb-4e98-b1b1-be51c943d266___UF.GRC_YLCV_Lab 08455.JPG,,,True
0.9658266305923462,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\af64830e-b094-4915-a2dc-c560886d4cff___UF.GRC_YLCV_Lab 03064.JPG,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\31104960-ccf3-41eb-a690-873b0663de4e___UF.GRC_YLCV_Lab 03056.JPG,,,True
0.9657108187675476,False,False,test--train,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\6cb1ac51-ca87-4359-9508-82117cb144ff___CREC_HLB 5163.JPG,val\Orange___Haunglongbing_(Citrus_greening)\c4b93cd7-e6fb-4ded-bd91-9c736ef30855___CREC_HLB 5303.JPG,Orange___Haunglongbing_(Citrus_greening):::OCT_323.0,Orange___Haunglongbing_(Citrus_greening):::OCT_358.0,False
0.9656858444213867,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\fcdfc17c-1a1b-48df-8612-740f3a50fcbd___UF.GRC_YLCV_Lab 01892.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\594aa195-6f0d-4a40-9fa9-3ed0121cec94___UF.GRC_YLCV_Lab 01891.JPG,,,True
0.9656846523284912,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\2cc6d499-bf92-48c6-b0f9-6d9ef3c2f76e___UF.GRC_YLCV_Lab 03271.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\2456f394-fa5a-49fe-a277-1e349c05eeca___UF.GRC_YLCV_Lab 03283.JPG,,,True
0.9656645059585571,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\92993d98-9fe1-4299-98c9-c1cb1caa7a67___UF.GRC_YLCV_Lab 09346.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\2c01b2f4-fba8-43e1-bf26-8ea87cbe22b9___UF.GRC_YLCV_Lab 09350.JPG,,,True
0.965659499168396,False,False,test--train,Cherry_(including_sour)___healthy,val\Cherry_(including_sour)___healthy\bec69b31-ed99-4555-9bef-b9b851d968cc___JR_HL 9877.JPG,train\Cherry_(including_sour)___healthy\a5acd354-cbb4-42fb-ac89-4c2ee84955d6___JR_HL 9486.JPG,Cherry_(including_sour)___healthy:::102.0,Cherry_(including_sour)___healthy:::48.0,False
0.9656215310096741,False,False,test--train,Grape___healthy,train\Grape___healthy\6011c005-bfc9-44ff-b852-0b69a26aa5e6___Mt.N.V_HL 9131.JPG,val\Grape___healthy\393e4626-fd31-45aa-a67d-bb71837332ee___Mt.N.V_HL 9130.JPG,,,True
0.9655697345733643,False,False,train--validation,Tomato___healthy,val\Tomato___healthy\6ddb8b0b-5d74-4381-8787-6229de8d51fc___GH_HL Leaf 378.JPG,val\Tomato___healthy\711640b7-c013-4982-a5d9-c2d1d570048a___GH_HL Leaf 378.1.JPG,,,True
0.9655545949935913,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\4a5b0a30-27ff-400d-ad0c-0ee1e68df21b___UF.GRC_YLCV_Lab 02840.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\6ace723b-0967-4a62-80ca-222d240123f4___UF.GRC_YLCV_Lab 02830.JPG,,,True
0.9655367136001587,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\70a033df-505a-4bce-bde0-04141df30e43___UF.GRC_YLCV_Lab 02706.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\08222fef-0e15-4e09-b0d7-931fda2af1b5___UF.GRC_YLCV_Lab 02691.JPG,,,True
0.9655165672302246,False,False,test--train,Raspberry___healthy,train\Raspberry___healthy\c60c527f-8221-4cd5-bd00-d6be8f860b23___Mary_HL 6373.JPG,val\Raspberry___healthy\bcb2779d-a894-410f-a45b-c46b8b2d3412___Mary_HL 9185.JPG,Raspberry___healthy:::18.0,Raspberry___healthy:::27.0,False
0.9654904007911682,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\104fc95d-88f5-4f2e-a3ea-bfcba37f6b9f___UF.GRC_YLCV_Lab 01854.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\4c773e62-28a8-4f16-a71f-7cdb1c5751e5___UF.GRC_YLCV_Lab 01855.JPG,,,True
0.9654858112335205,False,False,test--train,Soybean___healthy,train\Soybean___healthy\eda96839-51ec-4101-b2a3-1c5d7ee248ec___RS_HL 5905.JPG,train\Soybean___healthy\32fba72a-e941-4eea-b038-fe06dd732341___RS_HL 6164.JPG,Soybean___healthy:::371.0,Soybean___healthy:::392.0,False
0.9654484987258911,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\112779d4-27f3-4c5e-8813-b64d26ef7e03___UF.GRC_YLCV_Lab 02860.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\47c0472a-30e5-4a29-bb15-39ac2052a262___UF.GRC_YLCV_Lab 02859.JPG,,,True
0.9654363393783569,False,False,train--validation,Orange___Haunglongbing_(Citrus_greening),train\Orange___Haunglongbing_(Citrus_greening)\30de0621-3565-4d4f-8401-8b955ba7e412___UF.Citrus_HLB_Lab 1482.JPG,train\Orange___Haunglongbing_(Citrus_greening)\cd98c69d-885a-4558-af3b-a23aef5b83ab___UF.Citrus_HLB_Lab 9982.JPG,Orange___Haunglongbing_(Citrus_greening):::94.0,Orange___Haunglongbing_(Citrus_greening):::146.0,False
0.9654356837272644,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\07d50744-753e-41f2-b637-99f2ff6c186d___UF.GRC_YLCV_Lab 01558.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\966393c2-cef5-4fe7-b6e2-e6f6b7cfac0a___UF.GRC_YLCV_Lab 01569.JPG,,,True
0.9654354453086853,False,False,test--train,Tomato___Late_blight,train\Tomato___Late_blight\830fab73-df27-4430-ba0a-2b638be3b6b4___GHLB2 Leaf 8946.JPG,train\Tomato___Late_blight\93c80433-e24f-4b39-9f44-10141243b588___GHLB2 Leaf 8940.JPG,,,True
0.9654107689857483,False,False,test--validation,Tomato___Late_blight,val\Tomato___Late_blight\29eb16c9-e283-46f3-b373-4cfb2cd511d2___GHLB2 Leaf 9055.JPG,train\Tomato___Late_blight\a01034d4-69a1-4a6f-b05a-9561acba2ff2___GHLB2 Leaf 9057.JPG,,,True
0.9653970003128052,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\1fab93a9-7b17-483d-9b6e-02a166cbfc36___UF.GRC_YLCV_Lab 08442.JPG,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5fbeb2d7-857c-4983-9f70-925451dc3a57___UF.GRC_YLCV_Lab 08443.JPG,,,True
0.9653687477111816,False,False,train--validation,Corn_(maize)___Northern_Leaf_Blight,train\Corn_(maize)___Northern_Leaf_Blight\4a8adf2a-73d4-4555-8621-1292de40b194___RS_NLB 3547.JPG,train\Corn_(maize)___Northern_Leaf_Blight\7b45e9ce-9199-4f4f-9831-ef52e7c61816___RS_NLB 3547 copy 2.jpg,,,True
0.9653650522232056,False,False,test--train,Tomato___healthy,train\Tomato___healthy\d688345e-4491-4f31-b2f4-d9111a12c2dd___GH_HL Leaf 288.JPG,train\Tomato___healthy\2e4b9ef4-4ee8-4a50-aac0-de7c001f36d4___GH_HL Leaf 288.1.JPG,,,True
0.9653054475784302,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\09fc89d4-fffc-4a3b-aa4d-26b0ee5610c8___UF.GRC_YLCV_Lab 02107.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\8e2f397f-3ebe-4b51-964b-e5d5372e0a8b___UF.GRC_YLCV_Lab 02095.JPG,,,True
0.9653050303459167,False,False,train--validation,Soybean___healthy,train\Soybean___healthy\669ddba0-ae8e-4d23-b4b0-afaabac32e68___RS_HL 6209.JPG,train\Soybean___healthy\17aad5a3-8b51-4190-8d79-9a875e9df729___RS_HL 6166.JPG,Soybean___healthy:::395.0,Soybean___healthy:::392.0,False
0.9652809500694275,False,False,test--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\3a389749-e245-4308-a1c6-a4d872e2833c___UF.GRC_YLCV_Lab 02871.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\40e7fe81-36f4-4810-ac4b-5d0da240880f___UF.GRC_YLCV_Lab 02864.JPG,,,True
0.9651638865470886,False,False,test--train,Soybean___healthy,train\Soybean___healthy\fde813a6-fdf0-4cdd-935a-02a7fe012d51___RS_HL 6307.JPG,train\Soybean___healthy\2bf1a7ed-f82a-4906-a2a7-4b8d6e813300___RS_HL 6319.JPG,Soybean___healthy:::403.0,Soybean___healthy:::404.0,False
0.9651552438735962,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\4857c174-710f-4a0e-a3df-74b8a15bc081___UF.GRC_YLCV_Lab 02543.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\9244f1d0-c42b-49aa-99cf-eb2830a09939___UF.GRC_YLCV_Lab 02559.JPG,,,True
0.9651514291763306,False,False,test--train,Grape___healthy,train\Grape___healthy\9ac144cb-3abc-404d-a796-bd7904277da5___Mt.N.V_HL 6105.JPG,train\Grape___healthy\244804b5-05e2-4372-a376-36a0655aff41___Mt.N.V_HL 6121.JPG,,,True
0.9651228189468384,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\b0c09bba-f23e-451e-9b1a-24cbb5878c47___UF.GRC_YLCV_Lab 09356.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\31db3c10-db84-4e28-bc62-e929743a331f___UF.GRC_YLCV_Lab 09357.JPG,,,True
0.9650973677635193,False,False,test--train,Grape___healthy,train\Grape___healthy\0ca59865-f0d2-4863-b4d1-a6690de53a5a___Mt.N.V_HL 6025.JPG,train\Grape___healthy\f229b33f-2257-49a7-a135-17d0ef3ca46b___Mt.N.V_HL 6033.JPG,,,True
0.9650748372077942,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\823ab9b4-abda-4814-8e3b-9f4d3d5034ca___UF.GRC_YLCV_Lab 02526.JPG,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\0c1943b0-e26d-451b-921f-b1127fa9c56d___UF.GRC_YLCV_Lab 02523.JPG,,,True
0.9650579690933228,False,False,train--validation,Grape___healthy,train\Grape___healthy\daf0e2e3-1d2b-4fcf-9dba-1ffa7605766e___Mt.N.V_HL 6210.JPG,train\Grape___healthy\c03ffb41-c3a8-437f-9ee4-023d2d795500___Mt.N.V_HL 6212.JPG,,,True
0.9650259017944336,False,False,test--train,Soybean___healthy,train\Soybean___healthy\bb7287ae-00ea-4a9e-9bca-ffc3f92e25a8___RS_HL 5916.JPG,train\Soybean___healthy\1b1cb98e-7297-463b-995b-e536aa3b699e___RS_HL 6343.JPG,Soybean___healthy:::371.0,Soybean___healthy:::406.0,False
0.9649969935417175,False,False,test--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\e973fad7-1bde-4155-8b47-2c6e732bbdf2___UF.GRC_YLCV_Lab 01764.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\1270c061-02e6-4853-8f09-4bb718e1fbca___UF.GRC_YLCV_Lab 01767.JPG,,,True
0.964995265007019,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\6f40ff2f-54a5-47b1-afbd-89556ea5a08d___UF.GRC_YLCV_Lab 02832.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\ac7704c1-81cd-4188-b193-efb3cd93a4f4___UF.GRC_YLCV_Lab 02841.JPG,,,True
0.9649901986122131,False,False,test--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\f687eae8-3b47-49e9-a63c-714318ddea7f___UF.GRC_YLCV_Lab 02482.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\1d89e540-4dc1-442f-a5d8-b44bb5100bda___UF.GRC_YLCV_Lab 02480.JPG,,,True
0.9649680256843567,False,False,test--train,Tomato___healthy,train\Tomato___healthy\5d1894ec-b384-4a2a-951c-0ef866776500___GH_HL Leaf 523.4.JPG,train\Tomato___healthy\8858ed06-2e1b-4a4a-bd16-e4425ae62312___GH_HL Leaf 523.1.JPG,,,True
0.9649369716644287,False,False,train--validation,Grape___healthy,train\Grape___healthy\18fd5d50-f80c-426c-bfdb-5ca325065f24___Mt.N.V_HL 6024.JPG,val\Grape___healthy\0cfdea92-260f-42b2-9db9-c31fee6ec567___Mt.N.V_HL 6119.JPG,,,True
0.9649361371994019,False,False,test--train,Tomato___healthy,train\Tomato___healthy\7e3c7e5d-172c-4a25-ad05-2b32e49c7bd2___GH_HL Leaf 387.JPG,train\Tomato___healthy\fccb58ad-1644-403e-851b-dd3a27c893ef___GH_HL Leaf 387.1.JPG,,,True
0.9647920727729797,False,False,train--validation,Cherry_(including_sour)___healthy,train\Cherry_(including_sour)___healthy\b699f89c-87a3-4793-a721-60040fc42c4d___JR_HL 9659.JPG,train\Cherry_(including_sour)___healthy\33641b67-ce5a-475d-bc5d-50d276c5b9f3___JR_HL 9742.JPG,Cherry_(including_sour)___healthy:::71.0,Cherry_(including_sour)___healthy:::82.0,False
0.9647889137268066,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\1a804c91-77ce-4688-9786-0464b82aa992___UF.GRC_YLCV_Lab 01869.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\c3a1438c-99cf-4b34-bbf4-a1b4466878ea___UF.GRC_YLCV_Lab 01866.JPG,,,True
0.9647876024246216,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\15fedefd-8147-4e84-9706-0d4cc084d1ef___UF.GRC_YLCV_Lab 02253.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\9b5f5c21-67da-4eb5-9625-567e22d15cbc___UF.GRC_YLCV_Lab 02254.JPG,,,True
0.9647654891014099,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\fccb5316-87ef-4bc5-a122-feb437bb757e___UF.GRC_YLCV_Lab 02613.JPG,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\5f2aaa59-4a61-4dde-bd0a-cc5d414d8d1a___UF.GRC_YLCV_Lab 02611.JPG,,,True
0.964743435382843,False,False,test--train,Tomato___Tomato_mosaic_virus,train\Tomato___Tomato_mosaic_virus\847307bc-58ab-45fc-8001-f1e07a38bc82___PSU_CG 2065.JPG,train\Tomato___Tomato_mosaic_virus\8e59061b-3802-4297-8724-a001efb95268___PSU_CG 2064.JPG,,,True
0.9647431373596191,False,False,test--validation,Corn_(maize)___healthy,val\Corn_(maize)___healthy\2a46f1cb-9c54-481c-a61f-d3729d5cfc3e___R.S_HL 8315 copy.jpg,train\Corn_(maize)___healthy\4ae99990-fe39-4a48-bdec-5ed4b1e0ea5c___R.S_HL 8316 copy 2.jpg,,,True
0.964727520942688,False,False,train--validation,Soybean___healthy,train\Soybean___healthy\bab94654-ff11-4a5a-8278-891945c19e04___RS_HL 2971.JPG,train\Soybean___healthy\9632702e-e6e1-4c86-afac-60acd211b553___RS_HL 2883.JPG,Soybean___healthy:::33.0,Soybean___healthy:::23.0,False
0.9647186994552612,False,False,test--train,Blueberry___healthy,val\Blueberry___healthy\343c75ef-7bf4-4cf9-bf06-4f89c6dd94af___RS_HL 5215.JPG,train\Blueberry___healthy\a34b8c7e-7003-48cf-916e-7713b02ef6ab___RS_HL 5213.JPG,Blueberry___healthy:::140.0,Blueberry___healthy:::139.0,False
0.9646981954574585,False,False,test--train,Soybean___healthy,val\Soybean___healthy\4338652a-fa2c-4b20-b721-46bc5bc2269c___RS_HL 6312.JPG,train\Soybean___healthy\df9f651c-3484-47a2-9fc3-a13fcfed37c5___RS_HL 6324.JPG,Soybean___healthy:::403.0,Soybean___healthy:::404.0,False
0.9646836519241333,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\3a389749-e245-4308-a1c6-a4d872e2833c___UF.GRC_YLCV_Lab 02871.JPG,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\83bd57f8-9061-4b1d-ac71-b426f16c7be6___UF.GRC_YLCV_Lab 02870.JPG,,,True
0.9646288156509399,False,False,test--train,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\21c74488-b442-4f56-8bc7-80fc49bda969___UF.GRC_YLCV_Lab 09500.JPG,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\c2f4cf95-b170-4bff-b96b-99777d05bbaa___UF.GRC_YLCV_Lab 09499.JPG,,,True
0.964619517326355,False,False,train--validation,Tomato___Tomato_Yellow_Leaf_Curl_Virus,train\Tomato___Tomato_Yellow_Leaf_Curl_Virus\01cc37b3-ab08-44bc-be70-7f14b610f011___UF.GRC_YLCV_Lab 09617.JPG,val\Tomato___Tomato_Yellow_Leaf_Curl_Virus\e9f64fc0-e43b-4045-be18-b00d3758958f___UF.GRC_YLCV_Lab 09613.JPG,,,True
